,appid,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate
2215,668510,Kartofank VR,2017-10-12 00:00:00,2200,6.0,6.0,Action,0.0,8.0,Indie,1.0,0.0,0.0,,5 user reviews,single only,6,0,,,95.7
2216,668520,ExZeus 2 (Legacy),2017-08-16 00:00:00,13500,6.0,4.0,Action,0.0,20.0,Action,2.0,0.0,0.0,,6 user reviews,single only,4,2,,,28.7
2217,668550,8Doors: Arum's Afterlife Adventure,2021-04-08 00:00:00,21000,2.0,2.0,Action,0.0,44.0,Action,9.0,0.0,1.0,mostly positive,mostly positive,single only,546,151,13.4,225,58.5
2218,668560,Thomaz,2017-07-10 00:00:00,1100,5.0,5.0,Adventure,0.0,810.0,Adventure,1.0,0.0,0.0,,9 user reviews,single only,10,8,0.0,7,85.1
2219,668570,Jack & the cat,2017-08-21 00:00:00,2200,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,1 user reviews,single and multi,3,0,,,
2220,668580,Atomic Heart,,,6.0,6.0,Adventure,0.0,0.0,Exploration,11.0,0.0,0.0,,no user reviews,single only,,,,,
2221,668590,Omen Exitio: Plague,2018-03-05 00:00:00,10500,5.0,5.0,Adventure,0.0,50.0,Lovecraftian,3.0,0.0,1.0,,very positive,single only,375,46,1.0,123,43.6
2222,668600,Pixelum,2020-10-01 00:00:00,0,6.0,6.0,Action,1.0,0.0,RPG,1.0,0.0,0.0,,mixed,single only,20,27,0.0,5,
2223,668610,Lords of War,2018-05-01 00:00:00,0,6.0,6.0,Action,0.0,0.0,Action,3.0,0.0,0.0,,mixed,single only,27,16,,,
2224,668620,1Dimensional Desperado,2018-09-01 00:00:00,,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,no user reviews,single only,,,,,
2225,668630,Tricolour Lovestory,2017-09-21 00:00:00,2200,2.0,2.0,Adventure,0.0,70.0,Visual Novel,2.0,0.0,1.0,mostly positive,very positive,single only,21619,2996,109.6,2692,46.1
2226,668650,Hookbots,2019-08-28 00:00:00,15500,5.0,5.0,Action,0.0,29.0,Action,4.0,0.0,1.0,,positive,single and multi,22,0,,,68.0
2227,668670,Glasswinged Ascension,2017-01-18 00:00:00,4400,6.0,3.0,Action,0.0,10.0,Indie,1.0,0.0,0.0,,mostly negative,single only,9,15,0.0,1,41.9
2228,668680,鬼畜大冒险 Gui Chu Da Mao Xian,2018-09-22 00:00:00,2200,4.0,4.0,Casual,0.0,22.0,Indie,1.0,0.0,0.0,,mostly positive,single only,139,51,,,74.4
2229,668730,Legends Of Iona RPG (2007 arcade),2017-08-22 00:00:00,0,6.0,6.0,Adventure,0.0,31.0,Dungeon Crawler,1.0,0.0,1.0,,mixed,single only,10,10,,,85.7
2230,668770,Solarium,2017-06-29 00:00:00,0,6.0,6.0,Adventure,0.0,0.0,Free to Play,1.0,0.0,0.0,,mixed,single only,86,41,,,
2231,668780,The Puppet of Tersa: Episode One,2019-03-29 00:00:00,7500,6.0,6.0,Adventure,0.0,15.0,Adventure,1.0,0.0,1.0,,mostly positive,single only,19,3,,,66.0
2232,668790,Chicken Wars,2017-07-06 00:00:00,2200,5.0,5.0,Action,0.0,0.0,Indie,2.0,0.0,0.0,,7 user reviews,single and multi,10,1,,,
2233,668800,OtterBash,2017-07-07 00:00:00,10500,5.0,5.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,2 user reviews,,5,0,0.0,1,
2234,668830,Raid On Coasts,2017-08-12 00:00:00,5500,6.0,6.0,Action,0.0,14.0,Action,1.0,0.0,0.0,,3 user reviews,single only,27,28,,,78.9
2235,668850,The Istrys,2017-12-06 00:00:00,0,6.0,6.0,Casual,0.0,51.0,Casual,1.0,0.0,0.0,,9 user reviews,single and multi,7,2,,,63.3
2236,668890,Hiking Simulator 2017,2017-08-26 00:00:00,1100,5.0,5.0,Casual,0.0,0.0,Memes,1.0,0.0,0.0,,mixed,single only,32,35,0.0,2,
2237,668910,Breeze of Death,2020-05-01 00:00:00,16000,6.0,6.0,Action,1.0,0.0,Indie,1.0,0.0,0.0,,mostly negative,multi only,3,9,0.0,2,
2238,668960,Esper - Make You Live Again,2019-06-01 00:00:00,8500,6.0,6.0,Indie,0.0,0.0,Indie,2.0,0.0,0.0,,4 user reviews,single only,8,0,,,
2239,668970,Space Waver,2017-09-08 00:00:00,1100,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,4 user reviews,single only,11,0,,,
2240,668980,Forsaken Remastered,2018-07-31 00:00:00,20500,2.0,2.0,Action,0.0,28.0,Action,5.0,0.0,0.0,,very positive,single only,140,16,,,47.5
2241,669000,Six-ear Macaque,2017-10-14 00:00:00,1100,6.0,6.0,Indie,0.0,9.0,Strategy,2.0,0.0,0.0,,6 user reviews,single only,6,5,,,10.2
2242,669040,Whispered Secrets: Into the Beyond Collector's Edition,2017-07-18 00:00:00,10500,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,5,0,0.3,2,
2243,669050,Mutiny!!,2017-10-20 00:00:00,10500,4.0,4.0,Indie,0.0,35.0,Sexual Content,1.0,0.0,1.0,,very positive,single only,219,29,1.0,312,65.8
2244,669270,Momentum Mod,,,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,no user reviews,single and multi,,,,,
2245,669290,Espire 1: VR Operative,2019-11-22 00:00:00,32000,6.0,2.0,Action,0.0,35.0,Action,6.0,0.0,0.0,,mixed,single only,259,217,,,50.1
2246,669310,Brave Path,2017-07-27 00:00:00,5500,6.0,6.0,Indie,0.0,0.0,RPG,1.0,0.0,0.0,,3 user reviews,single only,9,2,,,
2247,669320,NationWar:Chronicles | 国战:列国志传,2017-10-01 00:00:00,,5.0,5.0,Casual,0.0,18.0,Strategy,3.0,0.0,0.0,,mixed,single only,306,133,1.4,106,26.8
2248,669330,Steel Warzone,,,6.0,6.0,Indie,0.0,0.0,Strategy,2.0,0.0,0.0,,no user reviews,single and multi,,,,,
2249,669340,The Royal Cosmonautical Society,2017-08-11 00:00:00,7500,6.0,6.0,Action,0.0,23.0,Indie,1.0,0.0,0.0,,positive,single only,13,1,,,91.7
2250,669350,Outracer,2017-08-16 00:00:00,5500,6.0,6.0,Action,0.0,8.0,Racing,1.0,0.0,1.0,,8 user reviews,single only,5,3,,,22.8
2251,669360,Infested Nation,2017-07-28 00:00:00,4400,6.0,6.0,Action,0.0,20.0,Action,1.0,0.0,0.0,,5 user reviews,single only,3,2,,,86.5
2252,669380,Astoria: The Holders of Power Saga,2017-08-03 00:00:00,2200,6.0,6.0,Action,0.0,29.0,Adventure,1.0,0.0,0.0,,very positive,single only,66,7,,,56.3
2253,669390,Lethal Laser,2017-08-16 00:00:00,5500,6.0,6.0,Indie,0.0,68.0,Strategy,5.0,0.0,0.0,,positive,single only,30,6,,,52.1
2254,669410,Exatron Quest L'Epée de Sang,2019-05-14 00:00:00,6500,6.0,6.0,Action,0.0,0.0,CRPG,1.0,0.0,0.0,,7 user reviews,single only,9,0,,,
2255,669440,IKAROS,2017-09-02 00:00:00,0,6.0,6.0,Adventure,0.0,0.0,Free to Play,1.0,0.0,0.0,,mostly positive,single only,27,9,,,
2256,669490,BlockDude,2017-08-08 00:00:00,1100,6.0,6.0,Casual,0.0,19.0,Indie,1.0,0.0,0.0,,3 user reviews,single only,5,3,,,43.7
2257,669500,Himeko Sutori,2021-02-01 00:00:00,26000,6.0,6.0,Indie,1.0,0.0,RPG,7.0,0.0,1.0,,mostly positive,single only,156,47,3.5,97,
2258,669520,Mino Saga,2017-12-14 00:00:00,2200,6.0,6.0,Action,0.0,38.0,Action,1.0,0.0,0.0,,1 user reviews,single only,3,3,,,32.9
2259,669570,MicroSpy,2017-07-22 00:00:00,3300,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,6 user reviews,single only,2,4,,,
2260,669580,The Ultimatest Battle,2017-09-12 00:00:00,0,6.0,6.0,Action,0.0,0.0,Free to Play,2.0,0.0,0.0,,mostly positive,,410,106,,,
2261,669600,Light in the dark,2018-01-09 00:00:00,4400,6.0,6.0,Adventure,0.0,0.0,Adventure,2.0,0.0,0.0,,6 user reviews,single only,63,30,,,
2262,669620,The Necromancer's Castle,2018-01-17 00:00:00,3300,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,single only,,,0.0,0,
2263,669630,Hollowed,2017-11-03 00:00:00,0,6.0,6.0,Action,0.0,18.0,Indie,1.0,0.0,0.0,,mostly positive,single only,116,30,0.1,30,53.1
2264,669650,Tiny Thief,2017-08-03 00:00:00,2200,6.0,6.0,Adventure,0.0,0.0,Indie,2.0,0.0,0.0,,5 user reviews,single only,2,4,0.0,1,
2265,669660,Debris,2017-10-23 00:00:00,10500,6.0,6.0,Adventure,0.0,21.0,Walking Simulator,7.0,0.0,0.0,,mixed,single and multi,84,42,,,52.2
2266,669690,Funny Fingers,2018-04-28 00:00:00,4400,6.0,6.0,Action,0.0,15.0,Action,1.0,0.0,0.0,,1 user reviews,single only,1,0,,,92.4
2267,669700,PROJECT AZRIEL,2017-10-21 00:00:00,20500,6.0,6.0,Action,0.0,21.0,Action,1.0,0.0,0.0,,1 user reviews,single only,2,1,,,0.0
2268,669710,Outburst,2020-03-07 00:00:00,0,6.0,6.0,Action,0.0,36.0,Action,1.0,0.0,0.0,,positive,multi only,30,6,0.0,87,30.3
2269,669730,Mind Trap,2018-06-19 00:00:00,4400,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mostly negative,single only,4,9,0.0,3,
2270,669740,Tower Bombarde,2018-02-24 00:00:00,4400,6.0,6.0,Action,0.0,57.0,Indie,1.0,0.0,1.0,,8 user reviews,single only,7,1,,,46.7
2271,669750,Brain Storm : Tower Bombarde,2017-07-28 00:00:00,4400,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,mostly positive,single only,15,19,,,
2272,669760,One Bit,2015-05-12 00:00:00,1100,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,1 user reviews,single only,1,0,0.0,1,
2273,669770,Strangers in a Strange Land,2017-07-28 00:00:00,5500,6.0,6.0,Adventure,0.0,0.0,Sexual Content,1.0,0.0,0.0,,mixed,single only,50,36,,,
2274,669830,Asteroids Millennium,2017-08-07 00:00:00,8500,6.0,6.0,Action,0.0,10.0,Action,1.0,0.0,0.0,,positive,single only,21,6,,,46.5
2275,669910,Miles & Kilo,2017-12-01 00:00:00,8500,6.0,6.0,Action,0.0,20.0,Action,9.0,0.0,0.0,,very positive,single only,54,2,,,64.2
2276,669950,BDSM: Big Drunk Satanic Massacre,2019-10-10 00:00:00,20500,6.0,6.0,Action,0.0,45.0,Sexual Content,9.0,0.0,1.0,,very positive,single only,899,114,,,81.4
2277,669960,The Dungeon Power,2017-07-21 00:00:00,1100,6.0,6.0,Indie,0.0,39.0,Indie,9.0,0.0,0.0,,5 user reviews,single only,12,4,,,71.5
2278,669990,Crucial Throw,2018-03-23 00:00:00,5500,6.0,6.0,Action,0.0,10.0,Action,1.0,0.0,0.0,,2 user reviews,,2,0,,,1.8
2279,670020,Solar System Journey VR,2017-06-28 00:00:00,2200,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,2 user reviews,single only,1,1,0.0,1,
2280,670050,Infantry,,,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,,,,,,
2281,670060,Defenders of Ekron,2017-08-16 00:00:00,,6.0,6.0,Action,0.0,12.0,Action,2.0,0.0,0.0,,positive,single only,21,0,,,18.5
2282,670080,SuperLuminauts,2017-09-01 00:00:00,5500,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,,3,6,,,
2283,670090,FallenCore,2018-02-26 00:00:00,3300,6.0,6.0,Adventure,0.0,15.0,Indie,9.0,0.0,0.0,,positive,single only,21,12,,,73.2
2284,670100,Mint,2017-07-22 00:00:00,3300,6.0,6.0,Action,0.0,9.0,Indie,1.0,0.0,0.0,,mixed,single only,41,33,,,12.3
2285,670120,Virtual Wave,,,6.0,6.0,Action,0.0,0.0,Action,2.0,0.0,0.0,,no user reviews,single only,,,,,
2286,670130,Jam Studio VR,2017-09-25 00:00:00,20500,6.0,6.0,Casual,0.0,0.0,Casual,2.0,0.0,1.0,,6 user reviews,single only,11,2,,,
2287,670140,Destiny of a Wizard,2017-07-31 00:00:00,9500,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,4 user reviews,single only,5,0,,,
2288,670160,D'LIRIUM,2017-08-25 00:00:00,5500,5.0,5.0,Action,0.0,55.0,Horror,10.0,0.0,1.0,,overwhelmingly positive,single only,817,41,1.6,77,32.9
2289,670180,Castles II: Siege & Conquest,1992-01-01 00:00:00,10500,6.0,4.0,RPG,0.0,0.0,Strategy,1.0,0.0,0.0,,positive,single only,17,4,,,
2290,670190,SENTIENT: Arena Mech Royale,,,6.0,5.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,multi only,,,,,
2291,670210,Otto the Odd Ostrich,2017-09-19 00:00:00,1100,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,2 user reviews,single only,3,0,,,
2292,670230,Omega Extinction,2017-12-16 00:00:00,10500,6.0,6.0,Action,0.0,30.0,Action,1.0,0.0,0.0,,2 user reviews,,3,0,0.0,8,42.8
2293,670240,Snappy Turtle Ultimate,2019-12-05 00:00:00,2200,6.0,6.0,Action,0.0,38.0,Casual,1.0,0.0,0.0,,6 user reviews,single only,6,2,0.0,2,45.4
2294,670250,Grashers,,,6.0,6.0,Action,0.0,0.0,RPG,1.0,0.0,0.0,,no user reviews,single and multi,,,,,
2295,670260,Solace Crafting,2018-01-16 00:00:00,15500,6.0,6.0,Adventure,0.0,62.0,Open World Survival Craft,1.0,0.0,0.0,,very positive,single and multi,305,64,5.8,77,13.1
2296,670270,Wings of Peace VR: DayBreak,2017-08-01 00:00:00,3300,6.0,6.0,Action,0.0,0.0,Action,2.0,0.0,0.0,,6 user reviews,single only,3,3,,,
2297,670280,In Dungeon,2018-05-22 00:00:00,1100,5.0,5.0,Adventure,0.0,202.0,Indie,1.0,0.0,0.0,,positive,single only,15,2,0.0,2,80.4
2298,670290,Real Pool 3D - Poolians,2019-12-15 00:00:00,0,5.0,5.0,Action,0.0,0.0,Sports,15.0,0.0,0.0,very positive,mostly positive,single only,5524,1476,204.8,786,
2299,670320,PAPA'S TIME MACHINE,2018-04-03 00:00:00,1100,6.0,6.0,Action,0.0,0.0,Action,3.0,0.0,0.0,,3 user reviews,single only,8,4,,,
2300,670330,Flight 732,2018-05-16 00:00:00,1100,6.0,6.0,Action,0.0,11.0,Action,1.0,0.0,0.0,,9 user reviews,single only,5,4,,,24.4
2301,670340,Mysterious Adventure of Michael,2017-07-21 00:00:00,2200,6.0,6.0,Action,0.0,0.0,Action,2.0,0.0,0.0,,3 user reviews,single only,4,2,,,
2302,670370,Fallen Cube,2017-07-15 00:00:00,1100,6.0,6.0,Indie,0.0,11.0,Indie,10.0,0.0,0.0,,mostly negative,single only,5,25,,,52.4
2303,670400,Malatzshia,2017-12-25 00:00:00,0,6.0,6.0,Free to Play,0.0,14.0,Free to Play,3.0,0.0,0.0,,positive,single only,9,2,,,61.5
2304,670410,Citadale: The Legends Trilogy,2017-09-14 00:00:00,10500,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,1.0,,8 user reviews,single only,6,9,0.0,2,
2305,670430,Colorless Life,2017-07-10 00:00:00,2200,6.0,6.0,Action,0.0,0.0,Casual,2.0,0.0,0.0,,9 user reviews,single only,22,20,0.0,3,
2306,670440,Obscure - Challenge Your Mind™,2017-07-19 00:00:00,5500,6.0,6.0,Adventure,0.0,11.0,Casual,1.0,0.0,0.0,,no user reviews,single only,12,12,,,65.7
2307,670490,Rise of Man,2017-09-15 00:00:00,10500,6.0,6.0,Indie,0.0,0.0,Indie,2.0,0.0,0.0,,very negative,single only,27,113,,,
2308,670500,RC Plane 3,2017-08-08 00:00:00,0,6.0,6.0,Racing,0.0,38.0,Simulation,1.0,0.0,1.0,,mixed,single only,119,76,2.9,21,4.9
2309,670510,ColorBlend FX,,,6.0,6.0,Action,0.0,0.0,Metroidvania,2.0,0.0,0.0,,no user reviews,single only,,,,,
2310,670550,Light Biker Hockey,2017-07-20 00:00:00,,6.0,6.0,Adventure,0.0,0.0,Racing,1.0,0.0,0.0,,no user reviews,,,,,,
2311,670610,Swaps and Traps,2018-02-13 00:00:00,9500,6.0,6.0,Action,0.0,103.0,Action,8.0,0.0,1.0,,very positive,single only,70,2,,,94.6
2312,670620,SURV,2017-07-26 00:00:00,2200,6.0,6.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,single only,6,5,0.0,3,
2313,670630,Slingshot Puzzle,2017-07-01 00:00:00,5500,6.0,6.0,Casual,0.0,15.0,Indie,10.0,0.0,0.0,,positive,single only,17,3,,,42.0
2314,670720,Stealthscape,2020-10-20 00:00:00,0,5.0,5.0,Action,1.0,28.0,Action,1.0,0.0,1.0,,positive,single only,27,1,,,85.4
2315,670730,Sure Footing,2018-03-30 00:00:00,5500,5.0,5.0,Action,0.0,28.0,Indie,10.0,0.0,1.0,,4 user reviews,single only,11,20,,,17.0
2316,670750,0°N 0°W,2018-03-02 00:00:00,5500,5.0,5.0,Adventure,0.0,0.0,Adventure,27.0,0.0,1.0,,very positive,single only,222,35,0.4,7,
2317,670760,Sage 3D,2018-07-31 00:00:00,10500,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,,no user reviews,single only,,,,,
2318,670780,Albert Mort - Desert Heat,2017-08-24 00:00:00,5500,6.0,6.0,Action,0.0,37.0,Action,1.0,0.0,0.0,,5 user reviews,single and multi,5,7,,,53.0
2319,670790,Jack's Game,,,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,,,,,,
2320,670820,Civitatem,2018-05-18 00:00:00,13500,5.0,5.0,Indie,0.0,0.0,Strategy,1.0,0.0,0.0,,mixed,single only,65,32,,,
2321,670830,VR Trivia Battle,2018-10-23 00:00:00,0,6.0,6.0,Casual,0.0,0.0,Trivia,1.0,0.0,0.0,,mixed,,15,10,,,
2322,670850,Sokoban Land DX,2017-07-27 00:00:00,5500,5.0,5.0,Adventure,0.0,15.0,Casual,2.0,0.0,1.0,,positive,single and multi,14,3,0.0,4,76.7
2323,670900,NASCAR Heat 2,2017-09-13 00:00:00,13500,6.0,5.0,Racing,0.0,53.0,Racing,1.0,0.0,1.0,,mixed,single only,244,129,2.7,242,64.2
2324,670910,AHTS Ship Simulator,2017-07-25 00:00:00,7000,6.0,6.0,Action,0.0,0.0,Simulation,1.0,0.0,0.0,,negative,single only,2,9,,,
2325,670930,Escape Doodland,2018-12-01 00:00:00,10500,6.0,3.0,Action,0.0,37.0,Indie,8.0,0.0,0.0,,mostly positive,single only,122,27,,,30.8
2326,670940,The Voice in the Void,2017-08-02 00:00:00,7500,6.0,6.0,Indie,0.0,13.0,Indie,1.0,0.0,0.0,,1 user reviews,single only,1,0,,,73.6
2327,670950,Band of Outlaws,2017-08-22 00:00:00,5500,6.0,6.0,Action,0.0,12.0,Action,1.0,0.0,0.0,,6 user reviews,single only,20,3,,,51.0
2328,670970,Res Judicata: Vale of Myth,2017-09-30 00:00:00,,6.0,6.0,RPG,0.0,51.0,RPG,1.0,0.0,1.0,,no user reviews,single only,,,0.0,3,54.0
2329,671050,XMinutes: Wings,2017-07-24 00:00:00,1100,6.0,6.0,Action,0.0,13.0,Indie,1.0,0.0,0.0,,4 user reviews,single only,5,1,,,73.4
2330,671090,Oik Memory,2017-12-29 00:00:00,1100,4.0,4.0,Casual,0.0,500.0,Minimalist,29.0,0.0,0.0,,very positive,single only,160,24,,,82.2
2331,671120,Spaceship Trucker,2017-08-25 00:00:00,1100,6.0,6.0,Action,0.0,10.0,Casual,4.0,0.0,0.0,,6 user reviews,single only,7,1,,,50.2
2332,671130,Above & Below,,,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,no user reviews,single only,,,,,
2333,671150,Explosive Dinosaurs,2018-12-07 00:00:00,5500,6.0,6.0,Action,0.0,10.0,Casual,2.0,0.0,0.0,,5 user reviews,single and multi,7,0,,,5.7
2334,671170,Great eSports Manager,2017-08-16 00:00:00,10500,6.0,6.0,Casual,0.0,18.0,Casual,4.0,0.0,0.0,,very positive,single only,100,19,1.2,84,53.2
2335,671180,Elementals Reborn,2017-08-21 00:00:00,2200,6.0,6.0,Action,0.0,15.0,Strategy,7.0,0.0,0.0,,7 user reviews,single only,4,4,0.0,5,54.5
2336,671200,GAIA 2200,2017-08-03 00:00:00,4400,6.0,6.0,Adventure,0.0,50.0,Strategy,2.0,0.0,0.0,,mixed,single only,23,12,0.0,9,97.7
2337,671230,Spirits: Ciel Bleu,2017-07-08 00:00:00,8500,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,1 user reviews,single only,3,1,,,
2338,671240,七个小矮人2 / Seven boys 2,2017-09-15 00:00:00,4400,4.0,4.0,Adventure,0.0,5.0,Adventure,2.0,0.0,0.0,,mostly positive,single only,69,26,0.1,8,25.6
2339,671260,GOKEN,2017-09-29 00:00:00,15500,6.0,6.0,Action,0.0,23.0,Action,2.0,0.0,1.0,,mixed,single only,54,24,,,36.2
2340,671270,Stophat,2017-07-05 00:00:00,1100,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,mostly positive,single only,14,3,0.0,2,
2341,671290,Deadliners,2017-08-01 00:00:00,8500,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,1.0,,1 user reviews,single and multi,2,1,,,
2342,671310,Pararea--Social VR for Everyone (Beta),2017-09-16 00:00:00,0,6.0,6.0,Casual,0.0,0.0,Free to Play,2.0,0.0,0.0,,mixed,multi only,21,15,0.0,17,
2343,671330,Lit the Torch,2017-08-03 00:00:00,1100,6.0,6.0,Adventure,0.0,9.0,Adventure,7.0,0.0,0.0,,7 user reviews,single only,20,0,,,77.2
2344,671370,Flight of Light,2017-08-04 00:00:00,9500,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,,no user reviews,single and multi,2,0,,,
2345,671390,Metropolis: Lux Obscura,2017-10-11 00:00:00,8500,4.0,4.0,Casual,0.0,8.0,Sexual Content,7.0,0.0,1.0,,mostly positive,single only,326,86,0.9,50,79.2
2346,671440,Rise of Industry,2019-05-03 00:00:00,32000,4.0,4.0,Indie,0.0,27.0,Management,8.0,0.0,1.0,,mostly positive,single only,2745,884,51.4,1353,71.2
2347,671460,The Gamer Challenge,2017-07-20 00:00:00,5500,6.0,6.0,Casual,0.0,0.0,Indie,2.0,0.0,0.0,,no user reviews,single only,,,,,
2348,671470,CARSTEROIDS,2019-08-23 00:00:00,5500,5.0,5.0,Action,0.0,39.0,Vehicular Combat,2.0,0.0,1.0,,3 user reviews,single and multi,5,0,,,13.2
2349,671490,Princess Sahirah is a Spoiled Brat!,2017-07-23 00:00:00,3300,6.0,6.0,Adventure,0.0,0.0,RPG,1.0,0.0,0.0,,2 user reviews,single only,0,2,,,
2350,671510,DESOLATE,2019-01-18 00:00:00,25900,6.0,2.0,Action,0.0,72.0,Survival,9.0,0.0,1.0,,,single and multi,4816,2282,18.3,1778,55.7
2351,671540,Pizza Hunt! How to hunt pizza (And Not Die Doing It),2017-10-27 00:00:00,7500,6.0,6.0,Indie,0.0,10.0,Indie,1.0,0.0,1.0,,2 user reviews,single only,5,1,0.0,1,56.0
2352,671550,Brickochet,2017-09-05 00:00:00,3300,6.0,6.0,Action,0.0,26.0,Casual,1.0,0.0,0.0,,very positive,single only,84,2,,,95.0
2353,671560,Iggy's Zombie A-Pug-Alypse,2017-09-23 00:00:00,4400,6.0,6.0,Action,0.0,15.0,Strategy,1.0,0.0,0.0,,9 user reviews,single only,10,0,,,65.9
2354,671580,NeoCube,2017-11-15 00:00:00,1100,6.0,6.0,Casual,0.0,8.0,Casual,2.0,0.0,0.0,,9 user reviews,single only,5,4,0.0,2,50.5
2355,671600,Ashes of Oahu,2019-08-30 00:00:00,20500,6.0,6.0,Action,1.0,5.0,Indie,1.0,0.0,0.0,,mixed,single only,32,19,,,67.6
2356,671610,Warfork,2019-08-17 00:00:00,0,5.0,5.0,Action,1.0,36.0,Free to Play,18.0,0.0,1.0,very positive,very positive,,1364,164,6.7,287,0.1
2357,671620,Beast Battle Simulator,2018-02-23 00:00:00,10500,6.0,6.0,Action,0.0,0.0,Simulation,1.0,0.0,0.0,very positive,very positive,single only,812,132,9.1,137,
2358,671640,Deadburg,2022-03-16 00:00:00,8500,6.0,6.0,Action,0.0,20.0,Action,1.0,0.0,0.0,,very positive,single and multi,55,3,0.9,15,48.7
2359,671650,Mad Age & This Guy,2017-10-24 00:00:00,5500,5.0,5.0,Action,0.0,36.0,Indie,6.0,0.0,0.0,,very positive,single only,89,14,,,92.1
2360,671670,Village Of Souls,2017-07-24 00:00:00,1100,6.0,6.0,Casual,0.0,19.0,Casual,1.0,0.0,0.0,,mixed,single only,7,9,,,96.8
2361,671690,[MARS] Total Warfare,2018-12-01 00:00:00,0,6.0,6.0,Action,0.0,0.0,Free to Play,1.0,0.0,1.0,,mostly positive,,66,25,2.5,42,
2362,671700,Dead Horizon,2017-08-12 00:00:00,0,5.0,5.0,Action,0.0,0.0,Indie,1.0,0.0,1.0,,very positive,single only,303,19,,,
2363,671720,Robin,2018-02-09 00:00:00,0,6.0,6.0,Casual,0.0,6.0,Free to Play,1.0,0.0,0.0,,very positive,single only,487,76,,,90.5
2364,671740,VR SHOOT AROUND - Realistic basketball simulator -,2017-07-13 00:00:00,5500,6.0,6.0,Action,0.0,0.0,Sports,1.0,0.0,0.0,,positive,single only,34,8,,,
2365,671750,ColorCode,2017-08-30 00:00:00,3300,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,2 user reviews,single only,2,0,,,
2366,671800,Run!ZombieFood!,2017-07-31 00:00:00,4400,6.0,6.0,Adventure,0.0,31.0,Casual,2.0,0.0,0.0,,very positive,single only,868,189,9.9,669,94.0
2367,671810,The Adventures of Capitano Navarro,2017-08-05 00:00:00,10500,6.0,6.0,Action,0.0,6.0,Adventure,1.0,0.0,0.0,,6 user reviews,single only,15,35,,,37.7
2368,671840,"Eat, Sleep, Bet, Repeat",2017-10-26 00:00:00,15500,6.0,6.0,Adventure,0.0,14.0,Casual,1.0,0.0,0.0,,positive,single only,11,3,0.4,6,8.2
2369,671850,Dormant World,2017-09-04 00:00:00,3300,6.0,6.0,Action,0.0,11.0,Action,1.0,0.0,0.0,,2 user reviews,single only,0,2,0.0,1,77.6
2370,671860,BattleBit Remastered,,,6.0,6.0,Action,0.0,0.0,Shooter,1.0,0.0,0.0,,no user reviews,,,,,,
2371,671880,Tower Offence!,2017-09-11 00:00:00,13500,6.0,6.0,Action,0.0,0.0,Indie,2.0,0.0,1.0,,4 user reviews,single only,4,1,0.0,2,
2372,671900,Devoid of Shadows,2017-07-14 00:00:00,9500,6.0,6.0,Action,0.0,0.0,Action,8.0,0.0,0.0,,mixed,single only,120,73,,,
2373,671920,Dead Secret Circle,2018-05-02 00:00:00,16000,6.0,6.0,Adventure,0.0,8.0,Adventure,1.0,0.0,0.0,,mostly positive,single only,44,15,0.0,6,44.9
2374,671970,Junkyard Simulator,2021-10-13 00:00:00,17500,2.0,2.0,Simulation,1.0,48.0,Simulation,10.0,0.0,0.0,,,single only,523,412,16.7,1352,95.4
